# Release Date  : 20231205123225
# Start Field Description
# Dot#        4-character identifier for a given station
# Name        16-character station name
# Ref_epoch   Date and time at which the station position is as given in ref_XYZ and ref_NEU. Format is YYYYMMDDhhmmss.
# Ref_jday    Reference epoch, represented as Modified Julian day
# Ref_X       Reference X coordinate at Ref_epoch, meters
# Ref_Y       Reference Y coordinate at Ref_epoch, meters
# Ref_Z       Reference Z coordinate at Ref_epoch, meters
# Ref_Nlat    Reference North latitude WGS-84 ellipsoid, decimal degrees
# Ref_Elong   Reference East Longitude WGS-84 ellipsoid, decimal degrees
# Ref_Up      Reference Height  WGS-84 ellipsoid, meters 
# dX/dt       X component of station velocity, meters/yr
# dY/dt       Y component of station velocity, meters/yr
# dZ/dt       Z component of station velocity, meters/yr
# SXd         Standard deviation of X velocity, meters/yr
# SYd         Standard deviation of Y velocity,  meters/yr
# SZd         Standard deviation of Z velocity,  meters/yr
# Rxy         Correlation of X and Y velocity
# Rxz         Correlation of X and Z velocity
# Ryz         Correlation of Y and Z velocity, 
# dN/dt       North component of station velocity, meters/yr
# dE/dt       East component of station velocity, meters/yr
# dU/dt       Vertical component of station velocity, meters/yr
# SNd         Standard deviation of North velocity, meters/yr
# SEd         Standard deviation of East velocity, meters/yr
# SUd         Standard deviation of vertical velocity, meters/yr
# Rne         Correlation of North and East velocity
# Rnu         Correlation of North and vertical velocity
# Reu         Correlation of East and vertical velocity
# first_epoch Epoch of first data used to derive the station velocity, in the same format as ref_epoch.
# last_epoch  Epoch of last data used to derive the station velocity, in the same format as ref_epoch.
# End Field Description 
#Dot#,Type,Ref_epoch,Ref_jday,Ref_X,Ref_Y,Ref_Z,Ref_Nlat,Ref_Elong,Ref_Up,dX/dt,dY/dt,dZ/dt,SXd,SYd,SZd,Rxy,Rxz,Rzy,dN/dt,dE/dt,dU/dt,SNd,SEd,SUd,Rne,Rnu,Reu,first_epoch,last_epoch,n_observations
GS12,survey,20000509130000,51673.5417,-2389217.26031,-4622399.37309,3677657.47761,35.4336824551,242.6665452547,831.60394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02620,0.01934,0.00321,0.00032,0.00030,0.00129,-0.000,NaN,NaN,19940804120000,20021120120000,53
GS13,survey,19950202130000,49750.5417,-2371697.17390,-4624983.94721,3685648.07049,35.5222506367,242.8511958569,809.88305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02759,0.02032,0.00105,0.00028,0.00027,0.00111,-0.000,NaN,NaN,19940804120000,20021120120000,65
GS14,survey,20000509130000,51673.5417,-2373308.19590,-4618197.64980,3694454.82089,35.6145923270,242.8012072406,1620.17497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02780,0.01946,0.00690,0.00029,0.00028,0.00108,-0.000,NaN,NaN,19940804120000,20021120120000,55
GS15,survey,20011213130000,52256.5417,-2440033.38891,-4596562.08330,3677078.44830,35.4258109562,242.0389041333,1060.49649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02510,0.01609,0.01010,0.00030,0.00029,0.00114,-0.000,NaN,NaN,19940801120000,20021010120000,63
GS16,survey,20000515130000,51679.5417,-2418318.13971,-4604949.19090,3681198.41009,35.4702839278,242.2935067022,1232.25371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02453,0.01801,0.00239,0.00028,0.00026,0.00108,-0.000,NaN,NaN,19940804120000,20021112120000,73
GS17,survey,19990413140000,51281.5833,-2403216.63230,-4605389.71900,3689990.35020,35.5693949626,242.4432319117,957.35230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02581,0.01731,0.00992,0.00029,0.00027,0.00118,-0.000,NaN,NaN,19940804120000,20021101120000,67
GS18,survey,20000515130000,51679.5417,-2427917.56800,-4591286.80440,3691237.01391,35.5837642353,242.1296741053,871.03514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02524,0.01625,0.00432,0.00030,0.00029,0.00107,-0.000,NaN,NaN,19940810120000,20021101120000,52
GS19,survey,20000515130000,51679.5417,-2415084.96770,-4592334.77679,3697983.72161,35.6597406284,242.2603514027,688.19637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02390,0.01754,0.00592,0.00022,0.00021,0.00086,-0.000,NaN,NaN,19940801120000,20021120120000,141
GS20,survey,19981103130000,51120.5417,-2384589.69240,-4600193.67620,3707714.89579,35.7685465842,242.5992560753,565.07968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02793,0.01917,0.00314,0.00032,0.00031,0.00131,-0.000,NaN,NaN,19940816130000,20021101120000,50
GS21,survey,20000515130000,51679.5417,-2410766.86581,-4582613.27080,3712691.72550,35.8231951598,242.2525716144,664.54446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02493,0.01417,-0.00142,0.00029,0.00028,0.00121,-0.000,NaN,NaN,19940810120000,20021115120000,67
GS22,survey,20011213130000,52256.5417,-2428156.36260,-4572571.70191,3715168.78069,35.8452575134,242.0305173000,1505.15616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02548,0.01763,0.01278,0.00044,0.00041,0.00182,-0.000,NaN,NaN,19961023120000,20021101120000,47
GS24,survey,19981103130000,51120.5417,-2386885.17371,-4588641.44769,3722489.14051,35.9249788692,242.5177882839,1764.19751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02887,0.01805,-0.00117,0.00033,0.00031,0.00141,-0.000,NaN,NaN,19940816130000,20001106120000,56
GS25,survey,19981103130000,51120.5417,-2371482.99940,-4596804.57839,3720997.64211,35.9132302784,242.7108744633,1021.74120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02952,0.01954,0.00540,0.00034,0.00033,0.00147,-0.000,NaN,NaN,19940816130000,20021028120000,46
GS26,survey,20000515130000,51679.5417,-2396838.77791,-4596051.56389,3705242.53400,35.7400628931,242.4579797486,723.64537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02785,0.01829,0.01234,0.00055,0.00050,0.00274,-0.000,NaN,NaN,19960425120000,20001117120000,42
GS27,survey,19981103130000,51120.5417,-2380863.60961,-4582616.39990,3734134.59329,36.0528816750,242.5462094097,2034.59161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03010,0.01949,0.01305,0.00044,0.00041,0.00166,-0.000,NaN,NaN,19961029120000,20021024120000,50
GS28,survey,20001101130000,51849.5417,-2387948.63900,-4559779.53010,3756658.05890,36.3069368201,242.3590269434,1632.14685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03027,0.01892,0.00145,0.00009,0.00008,0.00034,-0.001,NaN,NaN,19930814120000,20190913120000,100
GS29,survey,20021115120000,52593.5000,-2411198.52800,-4571444.99919,3727386.96891,35.9816069173,242.1906937427,1440.93863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02280,0.03123,0.00751,0.00108,0.00103,0.00416,-0.000,NaN,NaN,20001107120000,20021115120000,12
GS32,survey,20011213130000,52256.5417,-2411592.49831,-4568482.64970,3730396.93219,36.0164505250,242.1715006683,1239.21888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02628,0.03766,-0.02667,0.00099,0.00094,0.00381,-0.000,NaN,NaN,20001107120000,20021115120000,12
GS34,survey,20021022120000,52569.5000,-2396960.59450,-4570892.42449,3737680.61379,36.0943266342,242.3276346889,1742.35974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03149,0.01506,-0.01073,0.00118,0.00111,0.00433,-0.000,NaN,NaN,20001102120000,20021023120000,11
GS35,survey,20021024120000,52571.5000,-2399978.89164,-4560487.13390,3748824.31012,36.2168922454,242.2441895277,2012.68324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02963,0.01843,-0.00137,0.00122,0.00113,0.00509,-0.000,NaN,NaN,20001025120000,20021024120000,9
GS36,survey,19990510130000,51308.5417,-2373517.35950,-4649764.66091,3653668.12420,35.1678298872,242.9575212100,980.52575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02721,0.01820,0.02911,0.00066,0.00058,0.00260,-0.000,NaN,NaN,19990506120000,20021205120000,23
GS42,survey,19991109130000,51491.5417,-2393346.61909,-4571897.54631,3738835.63379,36.1069122523,242.3683531909,1787.07907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03179,0.01888,0.03559,0.00062,0.00058,0.00233,-0.000,NaN,NaN,19991028120000,20021024120000,21
GS43,survey,19991109130000,51491.5417,-2387784.44461,-4577838.04909,3735281.30851,36.0667635009,242.4536109703,1866.61991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03069,0.01944,0.03978,0.00063,0.00058,0.00249,-0.000,NaN,NaN,19991028120000,20021024120000,21
GS44,survey,20011213130000,52256.5417,-2408928.78029,-4574308.80781,3724291.29530,35.9512231087,242.2277504956,816.80892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02626,0.02205,0.02719,0.00078,0.00071,0.00298,-0.000,NaN,NaN,19991105120000,20021115120000,12
GS45,survey,20021118120000,52596.5000,-2390515.11619,-4580994.63080,3729377.10651,36.0022185545,242.4429517530,1677.86858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03095,0.01933,0.03253,0.00060,0.00054,0.00248,-0.000,NaN,NaN,19991028120000,20021120120000,21
GS46,survey,20011213130000,52256.5417,-2396847.16540,-4586292.36180,3717481.82380,35.8751016820,242.4079334187,871.53566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02893,0.01933,0.03003,0.00063,0.00058,0.00264,-0.000,NaN,NaN,19991110120000,20021115120000,21
GS47,survey,19991118140000,51500.5833,-2394402.06500,-4635760.77690,3657864.69049,35.2138922379,242.6833379339,1014.44726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02612,0.01900,0.03400,0.00060,0.00052,0.00244,-0.000,NaN,NaN,19991116120000,20021205120000,24
GS48,survey,20011213130000,52256.5417,-2394809.67720,-4608452.46470,3691188.06471,35.5842893328,242.5410880639,705.47989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02731,0.01910,0.03544,0.00072,0.00062,0.00301,-0.000,NaN,NaN,19991116120000,20021028120000,24
GS49,survey,20000509130000,51673.5417,-2377249.69300,-4633040.47629,3672477.26480,35.3748467984,242.8372821662,1075.34917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02695,0.02066,0.03109,0.00053,0.00050,0.00194,-0.000,NaN,NaN,19991110120000,20021120120000,21
GS50,survey,19991118140000,51500.5833,-2420440.92770,-4631558.34281,3645913.32200,35.0828853901,242.4085430623,900.87335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02477,0.01838,0.04352,0.00063,0.00056,0.00257,-0.000,NaN,NaN,19991116120000,20021010120000,24
GUAD,survey,20010216150000,51956.6250,-2648786.74360,-4921527.32600,3062786.41370,28.8851117436,241.7106751608,58.93566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00096,-0.00344,0.00137,0.00034,0.00043,0.00139,-0.000,NaN,NaN,19990601120000,20030418120000,24
GUAX,continuous,20120212000000,55969.0000,-2648836.67671,-4921546.07190,3062675.36984,28.8840594185,241.7103154894,40.47032,0.00035,-0.00077,-0.00162,0.00058,0.00088,0.00060,0.641,-0.623,-0.767,-0.00167,0.00067,-0.00033,0.00033,0.00040,0.00110,0.000,0.000,0.000,20010119120000,20050401120000,3469
GUAX,continuous,20120212000000,55969.0000,-2648836.67356,-4921546.10954,3062675.40531,28.8840595608,241.7103157007,40.51516,0.00035,-0.00077,-0.00162,0.00058,0.00088,0.00060,0.641,-0.623,-0.767,-0.00167,0.00067,-0.00033,0.00033,0.00040,0.00110,0.000,0.000,0.000,20160616120000,20160618120000,3469
GUAX,continuous,20120212000000,55969.0000,-2648836.67698,-4921546.11216,3062675.41144,28.8840595921,241.7103156826,40.52157,0.00035,-0.00077,-0.00162,0.00058,0.00088,0.00060,0.641,-0.623,-0.767,-0.00167,0.00067,-0.00033,0.00033,0.00040,0.00110,0.000,0.000,0.000,20160619120000,20230306120000,3469
GUNL,continuous,20170408000000,57851.0000,-2050775.80292,-4649300.90561,3843806.30040,37.2902824803,246.1980421953,1211.17921,0.01461,-0.02745,-0.02709,0.00024,0.00037,0.00032,0.478,-0.490,-0.727,-0.03320,0.02445,-0.00101,0.00017,0.00020,0.00047,0.000,0.000,0.000,20101019120000,20230926120000,872
GVRS,continuous,20120327120000,56013.5000,-2492911.03566,-4666279.71385,3550894.99729,34.0474466612,241.8871055960,154.49145,0.00218,-0.00714,-0.01161,0.00045,0.00074,0.00057,0.759,-0.813,-0.935,-0.01258,0.00528,-0.00209,0.00015,0.00026,0.00099,0.000,0.000,0.000,20000804120000,20060607120000,8395
GVRS,continuous,20120327120000,56013.5000,-2492911.03596,-4666279.71409,3550894.99871,34.0474466700,241.8871055943,154.49253,0.00218,-0.00714,-0.01161,0.00045,0.00074,0.00057,0.759,-0.813,-0.935,-0.01258,0.00528,-0.00209,0.00015,0.00026,0.00099,0.000,0.000,0.000,20060608120000,20100404120000,8395
GVRS,continuous,20120327120000,56013.5000,-2492911.03599,-4666279.71267,3550894.99598,34.0474466559,241.8871055868,154.48997,0.00218,-0.00714,-0.01161,0.00045,0.00074,0.00057,0.759,-0.813,-0.935,-0.01258,0.00528,-0.00209,0.00015,0.00026,0.00099,0.000,0.000,0.000,20100405120000,20120927120000,8395
GVRS,continuous,20120327120000,56013.5000,-2492911.03725,-4666279.71539,3550894.99709,34.0474466490,241.8871055886,154.49308,0.00218,-0.00714,-0.01161,0.00045,0.00074,0.00057,0.759,-0.813,-0.935,-0.01258,0.00528,-0.00209,0.00015,0.00026,0.00099,0.000,0.000,0.000,20120928120000,20190705120000,8395
GVRS,continuous,20120327120000,56013.5000,-2492911.03613,-4666279.71281,3550894.99797,34.0474466698,241.8871055861,154.49125,0.00218,-0.00714,-0.01161,0.00045,0.00074,0.00057,0.759,-0.813,-0.935,-0.01258,0.00528,-0.00209,0.00015,0.00026,0.00099,0.000,0.000,0.000,20190706120000,20210531120000,8395
GVRS,continuous,20120327120000,56013.5000,-2492911.03566,-4666279.70962,3550894.99906,34.0474466932,241.8871055744,154.48935,0.00218,-0.00714,-0.01161,0.00045,0.00074,0.00057,0.759,-0.813,-0.935,-0.01258,0.00528,-0.00209,0.00015,0.00026,0.00099,0.000,0.000,0.000,20210604120000,20231118120000,8395
GVWP,survey,20100711120000,55388.5000,-2413576.92550,-4692277.79610,3573538.44610,34.2862433703,242.7799729556,1443.43214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02082,0.01316,-0.00357,0.00024,0.00024,0.00102,-0.000,NaN,NaN,20090727120000,20140721120000,34
GZKA,continuous,20221225120000,59938.5000,-2371936.98125,-4782999.07373,3478201.89729,33.2601215349,243.6227280072,153.15730,0.00527,-0.00721,-0.01342,0.01785,0.02693,0.02179,0.556,-0.495,-0.662,-0.01349,0.00793,-0.00387,0.01387,0.01364,0.03377,0.000,0.000,0.000,18581117000000,19991016094600,658
GZKA,continuous,20221225120000,59938.5000,-2371935.70955,-4782997.12837,3478198.38268,33.2601064493,243.6227309586,149.29998,0.00527,-0.00721,-0.01342,0.01785,0.02693,0.02179,0.556,-0.495,-0.662,-0.01349,0.00793,-0.00387,0.01387,0.01364,0.03377,0.000,0.000,0.000,20220131120000,20220131120000,658
GZKA,continuous,20221225120000,59938.5000,-2371935.70955,-4782997.12837,3478198.38268,33.2601064493,243.6227309586,149.29998,0.00527,-0.00721,-0.01342,0.01785,0.02693,0.02179,0.556,-0.495,-0.662,-0.01349,0.00793,-0.00387,0.01387,0.01364,0.03377,0.000,0.000,0.000,20220201120000,20220201120000,658
GZKA,continuous,20221225120000,59938.5000,-2371935.70955,-4782997.12837,3478198.38268,33.2601064493,243.6227309586,149.29998,0.00527,-0.00721,-0.01342,0.01785,0.02693,0.02179,0.556,-0.495,-0.662,-0.01349,0.00793,-0.00387,0.01387,0.01364,0.03377,0.000,0.000,0.000,20220202120000,20231118120000,658
H579,survey,20140420140000,56767.5833,-2346920.12917,-4804250.69067,3465616.26889,33.1255752064,243.9640704389,-25.99857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01803,0.00595,0.00120,0.00186,0.00178,0.00711,-0.000,NaN,NaN,20120504120000,20140420140000,3
H623,survey,20070405150000,54195.6250,-2622961.45720,-4480425.70190,3693040.19371,35.6073613326,239.6541487128,311.05375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00823,0.00315,0.00128,0.00022,0.00020,0.00084,-0.000-0.00526,NaN,NaN,19941110120000,20190404120000,9
H82R,survey,20000509130000,51673.5417,-2407350.32327,-4730312.52529,3525793.75170,33.7730775620,243.0275497889,435.58063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00100,0.01702,0.00049,0.00160,0.00152,0.00740,-0.000,NaN,NaN,19980611140000,20000509130000,6
HAMA,survey,19930122130000,49009.5417,-2304221.90750,-4830735.81050,3457397.74989,33.0374527056,244.4992355050,-80.20083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03019,0.02340,0.00508,0.00058,0.00066,0.00245,-0.000,NaN,NaN,19930122130000,19990721120000,10
HAND,survey,20030416120000,52745.5000,-2543673.53097,-4472561.77193,3756586.03120,36.3166809232,240.3718746028,39.01083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02977,0.01282,-0.09595,0.00012,0.00012,0.00044,-0.0010.00279,NaN,NaN,20011023120000,20140113120000,13
HANG,survey,19920512140000,48754.5833,-2390047.18251,-4797326.80720,3448889.50829,32.9358915751,243.5173326508,1647.73495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01356,0.00757,-0.00028,0.00995,0.00996,0.01058,-0.000,NaN,NaN,19920509140000,19940622120000,11
HAP2,survey,19950804150000,49933.6250,-2546553.06791,-4617428.72170,3576740.17989,34.3280170423,241.1228731131,331.87461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00682,-0.00194,0.00049,0.00043,0.00045,0.00120,-0.000,NaN,NaN,19920528120000,19970501120000,24
HAPY,survey,19950805130000,49934.5417,-2543608.28331,-4617229.15520,3579674.20789,34.3579717964,241.1498525469,669.06829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00866,-0.01170,0.00486,0.00227,0.00228,0.00572,-0.000,NaN,NaN,19920526120000,19950806130000,7
HAPY,continuous,20050810120000,53592.5000,-2359978.14451,-4591093.73269,3734183.55991,36.0641505454,242.7952964283,400.12309,0.04748,0.06410,-0.13881,0.14231,0.24269,0.20518,0.782,-0.729,-0.831,-0.06633,0.01292,-0.14514,0.09180,0.07983,0.32626,0.000,0.000,0.000,20050804120000,20050816120000,11
HAR7,continuous,20190903000000,58729.0000,-2398753.94539,-4647657.38050,3639254.38168,35.0115411527,242.7007875899,590.36656,0.01321,-0.01967,-0.01711,0.02120,0.03158,0.02475,0.576,-0.688,-0.895,-0.02057,0.02076,-0.00040,0.00807,0.01583,0.04176,0.000,0.000,0.000,20150618120000,20190704120000,2843
HAR7,continuous,20190903000000,58729.0000,-2398753.94423,-4647657.37684,3639254.38362,35.0115411865,242.7007875828,590.36458,0.01321,-0.01967,-0.01711,0.02120,0.03158,0.02475,0.576,-0.688,-0.895,-0.02057,0.02076,-0.00040,0.00807,0.01583,0.04176,0.000,0.000,0.000,20190705120000,20190705120000,2843
HAR7,continuous,20190903000000,58729.0000,-2398753.93966,-4647657.36712,3639254.39878,35.0115413540,242.7007875784,590.36448,0.01321,-0.01967,-0.01711,0.02120,0.03158,0.02475,0.576,-0.688,-0.895,-0.02057,0.02076,-0.00040,0.00807,0.01583,0.04176,0.000,0.000,0.000,20190706120000,20231118120000,2843
HARV,continuous,20090602120000,54984.5000,-2686069.65107,-4527083.83564,3589502.53036,34.4694017572,239.3179322188,14.90117,0.00140,0.00040,-0.00398,0.00044,0.00054,0.00056,0.369,-0.092,-0.127,-0.00269,0.00100,-0.00312,0.00053,0.00038,0.00061,0.000,0.000,0.000,19960101120000,19991015120000,6553
HARV,continuous,20090602120000,54984.5000,-2686069.64265,-4527083.84033,3589502.53657,34.4694018047,239.3179323236,14.90446,0.00140,0.00040,-0.00398,0.00044,0.00054,0.00056,0.369,-0.092,-0.127,-0.00269,0.00100,-0.00312,0.00053,0.00038,0.00061,0.000,0.000,0.000,19991016120000,20100404120000,6553
HARV,continuous,20090602120000,54984.5000,-2686069.63428,-4527083.83871,3589502.53711,34.4694018376,239.3179323930,14.90010,0.00140,0.00040,-0.00398,0.00044,0.00054,0.00056,0.369,-0.092,-0.127,-0.00269,0.00100,-0.00312,0.00053,0.00038,0.00061,0.000,0.000,0.000,20100405120000,20140115120000,6553
HARV,continuous,20090602120000,54984.5000,-2686069.63463,-4527083.84983,3589502.55747,34.4694019392,239.3179324515,14.91965,0.00140,0.00040,-0.00398,0.00044,0.00054,0.00056,0.369,-0.092,-0.127,-0.00269,0.00100,-0.00312,0.00053,0.00038,0.00061,0.000,0.000,0.000,20190716120000,20221102120000,6553
HAWE,survey,19950803130000,49932.5417,-2410321.56917,-4646316.52763,3633560.15948,34.9481757008,242.5815369528,705.90614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19950803130000,19950803130000,1
HAWW,survey,19920112120000,48633.5000,-2410323.10070,-4646322.79431,3633550.81139,34.9480742797,242.5815536592,705.68890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02333,0.01498,0.00312,0.00131,0.00152,0.00422,-0.000,NaN,NaN,19920112120000,19940915120000,7
HBCO,continuous,20120301120000,55987.5000,-2514646.57610,-4672980.50650,3526511.02042,33.7836459727,241.7142045558,-26.87097,0.00238,-0.00581,-0.00629,0.00022,0.00024,0.00018,0.184,-0.454,-0.748,-0.00745,0.00485,-0.00016,0.00009,0.00020,0.00030,0.000,0.000,0.000,20000613120000,20100404120000,7938
HBCO,continuous,20120301120000,55987.5000,-2514646.58351,-4672980.49685,3526511.01959,33.7836459915,241.7142044359,-26.87558,0.00238,-0.00581,-0.00629,0.00022,0.00024,0.00018,0.184,-0.454,-0.748,-0.00745,0.00485,-0.00016,0.00009,0.00020,0.00030,0.000,0.000,0.000,20100405120000,20170127120000,7938
HBCO,continuous,20120301120000,55987.5000,-2514646.58762,-4672980.49614,3526511.01809,33.7836459736,241.7142043933,-26.87531,0.00238,-0.00581,-0.00629,0.00022,0.00024,0.00018,0.184,-0.454,-0.748,-0.00745,0.00485,-0.00016,0.00009,0.00020,0.00030,0.000,0.000,0.000,20170128120000,20190705120000,7938
HBCO,continuous,20120301120000,55987.5000,-2514646.58107,-4672980.49821,3526511.01665,33.7836459693,241.7142044661,-26.87717,0.00238,-0.00581,-0.00629,0.00022,0.00024,0.00018,0.184,-0.454,-0.748,-0.00745,0.00485,-0.00016,0.00009,0.00020,0.00030,0.000,0.000,0.000,20190706120000,20220802120000,7938
HBCO,continuous,20120301120000,55987.5000,-2514646.58368,-4672980.48987,3526511.01939,33.7836460204,241.7142043987,-26.88073,0.00238,-0.00581,-0.00629,0.00022,0.00024,0.00018,0.184,-0.454,-0.748,-0.00745,0.00485,-0.00016,0.00009,0.00020,0.00030,0.000,0.000,0.000,20220805120000,20231118120000,7938
HCMN,continuous,20111129120000,55894.5000,-2335222.84478,-4698082.34223,3615872.73010,34.7547732092,243.5699252377,568.73978,0.01325,-0.02610,-0.02575,0.00020,0.00031,0.00025,0.606,-0.656,-0.846,-0.03112,0.02348,-0.00022,0.00010,0.00015,0.00041,0.000,0.000,0.000,19991210120000,20081205120000,8590
HCMN,continuous,20111129120000,55894.5000,-2335222.84403,-4698082.34135,3615872.73188,34.7547732281,243.5699252407,568.73987,0.01325,-0.02610,-0.02575,0.00020,0.00031,0.00025,0.606,-0.656,-0.846,-0.03112,0.02348,-0.00022,0.00010,0.00015,0.00041,0.000,0.000,0.000,20081206120000,20100404120000,8590
HCMN,continuous,20111129120000,55894.5000,-2335222.84511,-4698082.33612,3615872.72529,34.7547732009,243.5699252047,568.73266,0.01325,-0.02610,-0.02575,0.00020,0.00031,0.00025,0.606,-0.656,-0.846,-0.03112,0.02348,-0.00022,0.00010,0.00015,0.00041,0.000,0.000,0.000,20100405120000,20190705120000,8590
HCMN,continuous,20111129120000,55894.5000,-2335222.84105,-4698082.33246,3615872.72224,34.7547732044,243.5699252267,568.72674,0.01325,-0.02610,-0.02575,0.00020,0.00031,0.00025,0.606,-0.656,-0.846,-0.03112,0.02348,-0.00022,0.00010,0.00015,0.00041,0.000,0.000,0.000,20190706120000,20211213120000,8590
HCMN,continuous,20111129120000,55894.5000,-2335222.83868,-4698082.32914,3615872.72638,34.7547732558,243.5699252337,568.72580,0.01325,-0.02610,-0.02575,0.00020,0.00031,0.00025,0.606,-0.656,-0.846,-0.03112,0.02348,-0.00022,0.00010,0.00015,0.00041,0.000,0.000,0.000,20211214120000,20231118120000,8590
HECT,survey,19980618130000,50982.5417,-2333614.77831,-4696774.16509,3618641.63431,34.7849743437,243.5792955652,597.61148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03381,0.01877,0.00363,0.00024,0.00026,0.00088,-0.000,NaN,NaN,19920629120000,20030116120000,42
HELB,continuous,20170521000000,57894.0000,-2485110.81859,-4479024.05731,3789529.60770,36.6788402247,240.9770364465,1105.34049,0.00921,-0.02313,-0.02239,0.00023,0.00035,0.00034,0.658,-0.317,-0.383,-0.02738,0.01927,-0.00065,0.00028,0.00016,0.00044,0.000,0.000,0.000,18581117000000,19991016094600,2343
HELB,continuous,20170521000000,57894.0000,-2485110.81666,-4479024.06073,3789529.60583,36.6788402001,240.9770364838,1105.34101,0.00921,-0.02313,-0.02239,0.00023,0.00035,0.00034,0.658,-0.317,-0.383,-0.02738,0.01927,-0.00065,0.00028,0.00016,0.00044,0.000,0.000,0.000,20131203120000,20131203120000,2343
HELB,continuous,20170521000000,57894.0000,-2485110.81474,-4479024.06414,3789529.60396,36.6788401755,240.9770365212,1105.34154,0.00921,-0.02313,-0.02239,0.00023,0.00035,0.00034,0.658,-0.317,-0.383,-0.02738,0.01927,-0.00065,0.00028,0.00016,0.00044,0.000,0.000,0.000,20131204120000,20190705120000,2343
HELB,continuous,20170521000000,57894.0000,-2485110.81472,-4479024.05420,3789529.59623,36.6788401665,240.9770364674,1105.32994,0.00921,-0.02313,-0.02239,0.00023,0.00035,0.00034,0.658,-0.317,-0.383,-0.02738,0.01927,-0.00065,0.00028,0.00016,0.00044,0.000,0.000,0.000,20190706120000,20201105120000,2343
HELL,continuous,20080425000000,54581.0000,-2322285.20667,-4561833.98566,3793250.62868,36.7236472514,243.0207967218,659.99216,0.01224,-0.02881,-0.02721,0.00018,0.00025,0.00022,0.473,-0.458,-0.642,-0.03384,0.02398,-0.00003,0.00014,0.00014,0.00032,0.000,0.000,0.000,20060728120000,20100121120000,1262
